f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,emotion_label
-810.5279,74.024605,15.090105,19.797714,9.370794,4.2578545,-7.228719,-5.943863,-8.722904,3.8610928,0.80889446,1.26292,-4.960931,4.4781756,-6.585104,-3.6769266,-2.4079,0.54866225,-10.515638,0.318713,1.1887008,0.45833564,0.09724287,-0.015245101,-0.1867061,-0.116516516,0.09375388,-0.02545991,-0.11037956,-0.053154398,-0.082878605,-0.04979247,-0.007842834,0.049827207,-0.0018762592,0.0138181895,-0.12238241,6.0860897e-05,-0.079435155,-0.026730547,-0.033795416,-0.00056863704,0.0073609953,0.010654638,-0.04564501,0.008909847,-0.0041739442,0.018238084,0.019859457,0.011458394,0.007855805,0.010430049,-0.0012617048,0.019736005,-0.01257676,0.020554379,0.009207734,-0.0052846605,0.00336701,-0.00033486524,200.35953,84.032906,25.27187,21.309229,20.82361,14.603001,18.01943,12.979052,14.334523,13.495143,9.289584,8.881738,12.614957,8.903772,10.27997,8.514346,10.538005,7.3990498,10.884956,6.530648,13.879361,8.3966255,3.7907104,2.974877,2.9703085,2.6124468,2.4775884,1.7952595,1.7166313,1.5821843,1.431056,1.3627568,1.6429329,1.3037144,1.313984,1.1576332,1.5166343,1.2617855,1.2823728,1.0150685,6.141013,2.8932936,1.777021,1.2044362,1.5571722,1.3563868,1.1599178,1.0347404,0.9085533,0.7834439,0.86435527,0.8797106,0.8960675,0.88820755,0.85911065,0.79209065,0.8608942,0.7417334,0.6815051,0.6044124,calm
-791.13055,77.6553,6.881836,24.973589,7.54548,4.38833,-7.2942114,-7.1153536,-6.382512,6.876656,0.51166195,3.232508,-6.747343,5.1506715,-3.9406853,-2.3219678,-1.2022153,2.6354563,-8.357125,-0.7084389,0.8845597,0.29129866,-0.15880263,0.0725572,0.018626368,-0.087436,-0.0992407,-0.04296635,0.03015699,0.054237694,-0.0026540868,-0.076079704,-0.03937649,0.025557555,0.020423153,-0.010472863,-0.03504765,0.028353587,0.005839487,-0.026400037,-0.06636037,-0.05990105,0.0036395031,0.041799683,0.008743603,0.008749591,0.0054453616,0.010078891,-0.006307686,0.00011925981,0.008245086,0.011532931,0.0013472978,0.007846785,0.0028015086,0.008478824,0.003448389,-0.019935811,-0.023461908,-0.008966772,194.00307,81.37844,30.847887,22.818054,19.643427,13.753864,17.199497,13.862531,12.789439,13.844862,10.063494,9.30089,11.750143,8.817896,11.013044,8.564599,9.375775,9.155342,10.807079,7.6000056,13.301063,8.2845545,4.763223,2.9839993,2.9823563,2.6501694,2.4390004,2.2150714,1.7832288,1.924468,1.4944497,1.5324908,1.7801086,1.3731679,1.4408611,1.3483614,1.4695581,1.4004408,1.4374306,1.1267163,6.345986,2.884892,2.0832021,1.4750496,1.5089513,1.407041,1.1407151,1.1842859,0.9593938,0.874756,0.8797689,0.9238747,0.9620622,0.8042859,0.8569788,0.83732784,0.80513686,0.74575865,0.8533984,0.70633274,calm
-780.92725,70.507164,0.6748063,20.689587,2.335173,-2.989874,-5.750684,-10.2718935,-5.217203,1.650275,-8.000204,3.8512409,-7.657634,4.0325,-4.050533,-6.1783,-1.3430972,-2.5637717,-6.337486,-0.45899776,-0.011704556,-0.014589244,-0.0099380575,-0.005355423,-0.0030458963,-0.003220783,-0.004420724,-0.005111457,-0.0049471958,-0.0045991563,-0.004611891,-0.004660628,-0.003957487,-0.002237247,-0.00022850322,0.00085481734,0.00031925595,-0.0013795659,-0.0029331823,-0.0032077136,-0.0058509978,-0.006819858,-0.0037976673,-0.0017779721,-0.0019418314,-0.0032762433,-0.004102777,-0.0037751656,-0.0027569465,-0.0016277715,-0.0005665899,0.0002943836,0.00050087227,-0.0004373892,-0.0024008208,-0.004420965,-0.005283868,-0.0046258518,-0.0034685314,-0.003349711,196.98334,67.95089,23.89891,29.27809,21.14978,14.522647,14.039752,15.8727255,13.806241,12.0366955,13.165487,11.350378,12.432237,8.359232,9.891835,10.974199,7.7042794,7.29744,9.247321,7.8656354,13.929437,6.6829786,4.185408,3.2727263,3.326103,2.4207144,1.9843403,2.1926327,1.7371285,1.9162365,1.7912408,1.6551013,1.4825298,1.1393178,1.4807088,1.4517218,1.1217138,1.2307599,1.2205865,1.1501876,6.738053,3.1977684,2.2601247,1.5268905,1.4997294,1.2311764,1.1041006,1.3618668,0.9525308,0.86141235,0.8936991,0.8224167,0.87849104,0.7831476,0.89692664,0.83892745,0.6786432,0.6956894,0.8273015,0.62783194,happy
-749.95087,66.13125,-0.07363801,22.702385,4.9085994,-4.1616993,-4.24508,-11.454425,-5.0725794,3.196535,-7.405137,6.43984,-7.6540713,3.5518105,-3.4305847,-6.931601,1.069537,-0.73702776,-6.8324285,-0.1985103,0.023485456,0.032957528,0.032297995,0.031444713,0.030514754,0.029490296,0.028331436,0.0270553,0.025699409,0.024280595,0.022832654,0.021448525,0.020243261,0.019297212,0.01865871,0.018344408,0.018241592,0.01800909,0.017190097,0.015534819,-0.008466271,-0.011460307,-0.010121524,-0.008406212,-0.0066998536,-0.005127948,-0.0036570558,-0.0023733887,-0.0016078268,-0.001717389,-0.0027145406,-0.0041436055,-0.0053642145,-0.005975917,-0.005985659,-0.0056198346,-0.005045574,-0.00429034,-0.003375707,-0.0024550143,178.5069,65.48343,26.173233,28.710814,20.632645,17.995153,13.9054575,17.917957,14.346469,10.305533,14.287791,12.905418,14.344585,9.169862,10.673882,12.86149,8.406331,7.004504,9.724639,5.8629193,13.382453,6.514622,4.548865,3.4123454,2.94617,2.6907344,2.0523536,2.331372,1.9866443,1.601857,1.6984738,2.0617898,1.4611514,1.3183539,1.2687192,1.278105,1.3002913,1.1261107,1.1450312,0.9951639,6.001549,3.4239495,2.0879643,1.4190158,1.3125775,1.2775843,1.0644118,1.1749109,0.9536763,0.8957673,0.84692335,1.043362,0.8547614,0.9083847,0.878092,0.7608686,0.9334331,0.7180356,0.7429821,0.70305246,happy
-786.63727,70.499664,4.843123,18.712246,2.471634,-1.0539303,-6.546468,-13.646633,-7.05584,5.0277834,-8.261287,4.335554,-6.276823,3.9721563,-4.1460576,-5.2380986,0.065838434,-3.1351516,-6.1895633,-2.3127463,0.014167051,0.019347485,0.01743318,0.01469908,0.011695796,0.008982358,0.00700886,0.0060383743,0.006108389,0.0070316847,0.008439428,0.009871327,0.010895957,0.011223759,0.010769279,0.009641812,0.008078874,0.006360906,0.004740943,0.0034029349,0.0027739946,0.003773222,0.0033475857,0.0027139164,0.001977382,0.0012598173,0.0006674342,0.00026020576,3.8958864e-05,-4.235534e-05,-4.7685695e-05,-3.1293428e-05,-2.4250576e-05,-3.5427733e-05,-5.7759476e-05,-7.274182e-05,-5.473647e-05,1.9005565e-05,0.00015176254,0.0003134634,192.35408,73.523605,28.307787,24.007708,23.288628,15.327022,16.854666,16.839941,13.988999,12.737735,11.767973,11.447338,11.938642,8.791118,9.354339,10.797596,7.66513,8.288638,8.43195,6.178491,13.397336,7.7466903,4.794839,2.6914256,3.1445029,2.579683,2.5277348,2.5569894,1.7234306,1.8114893,1.8092107,1.7385689,1.5118157,1.3229789,1.258723,1.4691565,1.1213274,1.3721938,1.079651,0.8461795,5.44015,3.5342996,2.1762025,1.294493,1.2882663,1.3630956,1.1537673,1.3268806,0.9422131,0.8568738,0.96176296,0.86917114,0.9303355,0.80751246,0.78924006,0.82345384,0.6833891,0.7701569,0.73456776,0.7042698,happy
-764.3856,65.77706,7.9388494,21.658915,0.9870066,0.82449776,-4.4317136,-12.10145,-7.308964,3.068562,-5.693008,4.766992,-7.515126,3.6941276,-5.6016345,-6.0399294,-0.39277077,-2.9303286,-6.32003,-1.7292156,0.061807625,-0.018625626,0.04030262,0.021630164,-0.019565335,0.041292477,-0.026390297,0.017286863,-0.011444038,0.0074492227,-0.0016818728,0.0050271973,0.01344638,-0.01401183,0.03164901,-0.0200013,0.014597981,0.0022658296,-0.014909715,0.019985583,-0.023363836,0.029923435,-0.0072264005,0.004525191,0.025033733,-0.012313262,0.024523085,-0.010013641,0.0059974897,-0.011529419,-0.00469584,-0.007663239,-0.013763988,0.0050409213,-0.020344704,0.015351131,-0.003512582,0.0051795333,0.012822598,-0.0077716163,195.89458,75.99117,25.71785,27.776293,22.80432,16.918356,17.020351,17.585312,14.256381,14.119486,12.447174,11.171688,11.451959,9.315955,9.444671,10.321939,7.921865,8.93383,8.611667,7.3294683,13.944172,8.789784,4.0867395,3.7965078,3.2096639,2.7206473,2.545269,2.7675166,1.9853945,2.0287879,2.054172,1.8017805,1.5711689,1.3946788,1.1696775,1.4579734,1.4003332,1.474895,1.1220721,1.187343,6.294388,3.3147132,2.2078326,1.8895288,1.494972,1.294705,1.310588,1.3649658,0.98825604,1.003385,0.9142634,1.0252631,0.8674146,0.8840387,0.8115277,0.9071483,0.6977004,0.8364825,0.673473,0.7671138,happy
-719.62463,57.03214,-2.664951,9.693731,0.04596292,-6.1509023,-14.156419,-8.04263,-14.277624,0.5180798,-10.49096,0.22952582,-9.473258,-3.4934042,-6.288484,-6.563442,-2.3200188,-5.9435616,-7.60681,-4.5770955,0.09515513,0.08860515,0.021300523,0.018034823,0.038668536,0.010499105,-0.03851113,-0.038842358,-0.0019038729,0.011477134,-0.0024321927,-0.0041975975,0.010316385,0.016203811,0.006828986,-0.0050849104,-0.010001088,-0.009405165,-0.008627959,-0.010735769,0.038280904,0.0331272,0.0032727632,0.003929318,0.0149170635,0.0025443642,-0.018380797,-0.01608238,0.0016098304,0.0070831473,0.0020814121,0.0051334105,0.014048199,0.014930002,0.0079093855,0.0033102273,0.0049430183,0.007203824,0.0053586913,0.001891493,190.42863,59.13486,26.199446,24.530977,27.17137,17.089945,18.971025,12.140239,17.546362,11.460785,13.546819,10.967247,11.898136,8.153102,10.823294,12.566786,8.650588,9.854284,9.811521,8.089114,13.521923,6.316945,4.9281125,3.2332451,3.9584699,2.4480124,2.3036737,1.6770282,2.1899717,1.5537554,1.7542019,1.7558297,1.2815815,1.2716806,1.3252529,1.4846857,1.4518502,1.3757029,1.0971342,1.2646564,6.680291,3.3858562,2.3151233,1.2613748,1.4861559,1.3088195,1.2154523,1.078357,1.236894,0.8308807,0.98071307,0.9526383,0.821254,0.7629632,0.82735837,0.8507562,0.8876656,0.7301305,0.6222857,0.6666141,happy
-684.6628,62.8675,-7.7638845,12.955534,3.2510474,-6.704095,-11.043324,-11.986515,-13.42079,5.5864697,-10.955386,0.919185,-6.9682245,-3.464577,-4.224652,-10.056462,-3.6291687,-5.0442705,-8.459403,-5.050901,0.03684303,0.035652515,0.008809935,0.00068375596,0.006933333,0.012661437,0.015072414,0.012859116,0.0057311705,0.0015390465,0.002478495,-0.0001494035,-0.0058473037,-0.004900888,-0.00062687136,-0.003600941,-0.010047088,-0.009106661,-0.0021875894,0.00013805149,-0.047271058,-0.040406447,-0.0024220028,0.0019418267,-0.0072196154,-0.008898852,-0.013138563,-0.0152514065,-0.0056652976,-0.0010719212,-0.007459148,-0.0047471337,0.0053633843,0.0019122484,-0.007983682,-0.0049560354,0.0037783843,0.0029128056,-0.004383083,-0.007957863,173.1051,57.076138,23.837023,23.513454,24.180508,18.367167,14.935301,16.469055,22.470901,12.317614,15.440251,11.609765,12.278077,13.10117,12.703938,12.701574,8.881199,10.409583,10.969219,7.938457,13.524514,5.841728,4.615728,3.1052294,3.3243825,2.472477,2.1997175,2.031832,2.3635006,1.7889148,1.7331555,1.6310488,1.4437664,1.8636851,1.6520587,1.409193,1.2972053,1.5206244,1.2090131,1.151684,7.053635,2.7966986,2.1976476,1.2855105,1.4399575,1.0897672,1.262356,1.0744585,1.1682644,1.0034354,0.9055294,0.9108313,0.86410594,0.9251454,0.9514249,0.7663989,0.76308227,0.8338415,0.7385711,0.76516074,happy
-618.11896,59.210407,-3.5385966,14.220609,-0.052659754,-7.4175487,-11.924805,-18.135765,-13.036777,3.6461852,-14.360478,4.6555014,-10.888313,-2.0181296,-5.4155183,-10.349225,-2.2950904,-6.5160646,-9.827981,-3.7426507,0.0074214493,0.09345317,0.081391156,0.07734474,0.060161285,0.034230392,0.0033966394,-0.002119039,0.036535516,0.0431694,-0.005172438,-0.03943728,0.028865006,0.012298523,0.010370394,0.031409085,-0.003271209,0.0074422304,0.0018990539,-0.015097835,-0.090225294,-0.033314355,0.05145122,-0.008895789,0.00037964951,0.032987867,0.0388875,0.029907687,0.0035542853,-0.019997327,0.02481865,0.017546758,-0.03827874,-0.012504375,-0.0025431963,-0.025989909,0.0058546783,-0.0025056205,0.0039793486,0.00932725,169.1977,63.503426,30.148952,24.526964,27.539982,17.528502,15.764864,18.565413,17.433588,15.4125,15.902878,10.801392,14.358423,9.411879,11.456222,13.01714,8.82073,9.887465,11.407759,8.073911,14.822647,7.552759,5.32035,3.544582,3.5419216,2.7503905,2.5350325,3.0668914,1.9581816,2.4261792,2.2156053,1.8445644,1.7072084,1.287614,1.344694,1.6441199,1.3489498,1.3530952,1.3390408,1.287876,6.7418337,2.6692293,2.6436684,1.6588855,1.446354,1.52161,1.3308172,1.6235923,0.98560286,1.3107477,1.1768019,0.98142326,0.9503686,0.7667907,0.90954,0.95824844,0.96011394,0.8554699,0.94770586,0.91985697,happy
-633.8912,63.1153,-3.5685735,13.357001,-1.4578403,-6.936372,-11.9558,-16.58064,-15.246605,1.7939315,-11.442198,3.6794827,-9.286328,-3.7112534,-4.9221396,-10.669147,-4.199878,-3.3913739,-10.649853,-3.4716382,0.1973554,0.22226784,0.007471395,0.07336663,0.0749701,0.019936154,-0.007484056,-0.011297115,0.06728003,0.041612227,-0.004658322,-0.0009245326,-0.007179222,0.011961399,0.021914162,-0.0114504015,0.022176353,0.0077809463,-0.037362576,-0.046658788,-0.11315938,-0.017317072,0.080197126,-0.0042743445,0.009962444,0.0077220453,-0.01550217,0.01774579,-0.012563218,-0.022679048,0.007722161,-0.015322154,0.004198323,-0.0069907154,-0.0026201308,0.006270848,0.0050994493,0.006517641,0.019171879,0.0018044215,180.59644,66.27986,29.69451,24.9588,27.8967,16.607618,18.642458,16.654255,17.064264,12.440716,14.544554,10.922006,11.53952,11.709778,9.55857,13.95395,9.016294,9.163879,11.139569,8.250708,15.466497,7.6612263,5.07531,3.5201023,3.7119777,2.7326725,2.5819683,2.4907823,2.09483,1.9563531,2.3470738,2.0504653,1.2884053,1.66249,1.4373612,1.5222938,1.449771,1.4766753,1.3845285,1.299892,6.9149976,2.793202,2.4280524,1.6822934,1.6509557,1.406191,1.2182002,1.3594507,0.9844733,1.1884648,1.2144547,1.0625675,0.8076784,0.9337995,0.9876686,0.8738376,0.9076796,0.85953444,0.92494476,0.8478157,happy
-799.15924,75.480865,2.2767982,25.378445,4.1722836,0.18974957,-5.9805765,-11.598059,-6.0361824,-2.3114803,-1.5070633,0.21768878,-7.7601795,2.6483893,-5.2306457,-4.6205907,-5.0572333,1.0445935,-7.8624945,-1.8230191,0.15359822,0.16399911,0.06891741,0.030389918,0.027559448,0.020099897,0.010307629,-0.031419963,-0.04943208,-0.011588199,0.0001580224,-0.008057849,0.005092795,-0.011507484,-0.028787946,-0.013993207,0.0021488469,0.014884298,-0.0006251668,-0.027155181,0.008189211,0.0077522728,0.0118973125,0.0048454166,-0.012988235,-0.01928461,-0.018696228,0.0045195273,0.022460341,0.013069473,0.0028321338,-0.0020243241,0.0011771177,0.0035553137,-0.0062615937,-0.011610704,-0.010281097,-0.008512013,0.007032136,0.005567801,170.295,69.67465,26.62929,26.506506,21.634026,14.108924,14.934502,15.350776,10.52496,10.984908,11.349343,10.647076,11.246716,9.266333,9.085446,8.480471,11.345311,5.3359213,10.07057,7.591855,13.788418,7.6154995,4.5274363,2.9588916,3.4206321,2.461491,1.856589,2.3742814,1.5837556,1.8064052,1.8594543,1.7349825,1.7606755,1.5510126,1.3528817,1.1888312,1.4657601,0.8287673,1.2504137,1.1208913,7.0412393,3.3489652,2.1325517,1.287218,1.5599914,1.1627963,1.1051013,1.2416358,0.914926,1.0388926,0.90657586,0.9287328,0.9917658,0.95922345,0.92029095,0.71268046,0.73914844,0.599938,0.7264154,0.7424985,sad
-820.59015,75.61837,4.1497107,27.000807,4.915797,3.34038,-3.612075,-9.907971,-6.866836,0.07964416,-1.8666555,-0.048291076,-4.135812,2.2344906,-3.3722475,-2.2183106,-2.472463,2.0392535,-7.1319447,-0.8860858,0.026258197,0.035666708,0.031479124,0.025196342,0.017769303,0.010337736,0.0040141833,-0.00039426354,-0.0026186977,-0.0029606442,-0.0020700942,-0.0006088165,0.000964057,0.002371484,0.0033817822,0.0037682208,0.00342854,0.002509277,0.0013470983,0.00023465774,-0.016929695,-0.022702303,-0.019180642,-0.0139869675,-0.008112693,-0.002723313,0.001209646,0.0032323475,0.0034779576,0.0024658062,0.00081240654,-0.00094880455,-0.002398127,-0.0032092198,-0.003175413,-0.0022836984,-0.0007666785,0.0009238427,0.0022311085,0.002666713,181.39337,69.00169,29.646765,27.957024,21.521095,13.099898,14.825276,13.597764,9.8983965,10.863746,9.565912,8.408586,9.49349,8.969849,7.943101,7.287003,8.451685,6.716357,10.078798,6.5253263,12.719307,7.2942014,5.2021093,2.84689,3.2253788,2.3752012,2.2288167,2.2133281,1.4461309,1.7385616,1.4848481,1.2108063,1.2908806,1.1372808,1.2561282,1.0340143,1.2324536,0.95200455,1.3778154,1.0769387,6.356146,3.1118495,2.3681958,1.3488646,1.4318168,1.0710299,1.2495438,1.1376333,0.8872825,0.827039,0.99005073,0.691617,0.7419132,0.7174677,0.81046295,0.6604921,0.7197466,0.72190857,0.7268286,0.7407603,sad
-870.47375,69.221985,2.08612,23.855085,3.5564635,1.0876788,-4.52913,-10.462367,-4.9910536,1.2683957,-1.4937732,0.5111382,-4.6342716,0.43754977,-2.0438957,-5.9308805,-2.3784895,2.0088751,-6.8406754,-1.9834106,0.011663697,0.015930315,0.014963448,0.014170295,0.01295462,0.011074028,0.009110346,0.007559729,0.006208534,0.0045619803,0.0030219087,0.002300142,0.0018975743,0.0011369066,0.0005546955,0.00065775646,0.000858657,0.0006334108,0.0004027072,0.0005998532,-0.013657706,-0.018649155,-0.017502313,-0.016547985,-0.015090198,-0.012847083,-0.010500355,-0.008631874,-0.006993981,-0.0050106673,-0.0031539428,-0.002257999,-0.0017415701,-0.00081493135,-0.00010675766,-0.00021060044,-0.00044056584,-0.00018438093,6.657819e-05,-0.00019326796,206.00584,77.7046,27.647831,27.152134,19.608917,12.364797,13.995087,15.207329,11.979816,10.028234,7.9512496,8.832733,8.24233,8.323775,7.366777,9.538929,9.068897,7.19655,9.543416,6.878843,13.419753,7.0482755,4.4074793,2.772836,2.8460634,2.1464622,1.8183889,2.4365113,1.5753103,1.5291816,1.2780272,1.3778325,1.1952162,1.2777164,1.1544049,1.1282849,1.1943374,1.1213588,1.2391506,0.9937171,5.4674344,3.2166874,2.0463738,1.2605697,1.3444146,1.0839969,0.91066384,1.1680408,0.7447423,0.7143138,0.68175226,0.68962944,0.7660715,0.7761138,0.73702794,0.62353104,0.6508908,0.661822,0.6997782,0.6044482,sad
-848.2386,64.678696,6.78144,22.7866,3.0180447,3.6927738,-2.3369007,-10.95981,-5.1255383,-0.303109,-2.5660553,2.1911232,-5.0461,1.9961579,-0.46926007,-3.6193109,-2.3783312,1.7163317,-6.7843547,-1.6841228,-0.0511869,-0.06925274,-0.060557242,-0.048189092,-0.034550995,-0.021799373,-0.011295762,-0.003471083,0.0019083411,0.0052757943,0.006874343,0.006645712,0.0044260104,0.0002992478,-0.0051271026,-0.010715155,-0.015097621,-0.017156705,-0.016449098,-0.013370118,0.025020912,0.034139443,0.030628867,0.025461053,0.019450678,0.013405996,0.007958929,0.0034904275,0.00015485722,-0.0020379007,-0.0031423196,-0.0032435204,-0.0024773565,-0.0010735141,0.0006259074,0.002206651,0.0032805346,0.0036034908,0.0031581647,0.002156587,191.25592,76.64514,27.547674,28.971773,17.431683,13.354648,13.150192,16.814392,11.411902,10.979426,8.727367,8.575141,8.327572,8.176751,8.829912,7.2519035,9.34173,6.898725,10.278847,7.040571,14.273833,8.36355,5.112466,2.700348,2.6317697,2.336991,1.8419061,2.6093078,1.6790547,1.676486,1.3892634,1.5011438,1.0705378,1.3108896,1.5365491,0.9213992,1.4903533,1.0412039,1.3647501,1.0745467,6.684965,3.4185,2.4022307,1.2838296,1.3679568,1.1660994,1.1314064,1.2920487,0.82494444,0.7882674,0.77907574,0.7474462,0.6886379,0.6706769,0.7855585,0.5776344,0.8065507,0.64469033,0.74629223,0.6112745,sad
-785.1715,79.52566,6.931669,28.603659,4.808222,1.1201771,-5.3310075,-11.089103,-3.3321881,-0.6556937,-3.606502,1.2370703,-7.795501,3.2505872,-3.4894972,-4.2717195,-3.4512343,0.8239732,-6.1134877,-1.8769178,-0.0014282429,-0.004470369,-0.011510881,-0.014910194,-0.014116975,-0.021104248,-0.02768374,-0.024311699,-0.019422203,-0.022209076,-0.03092679,-0.030819125,-0.019816503,-0.019501453,-0.025576983,-0.011311522,0.011317415,0.012351492,0.00083149946,-0.0016970776,-0.051128257,-0.06224695,-0.046197623,-0.038258627,-0.03711365,-0.03308758,-0.022070087,-0.010806643,-0.008690398,-0.0085583655,-0.008024266,-0.009532707,-0.011583677,-0.01457362,-0.015879625,-0.011473716,-0.0072898166,-0.008962602,-0.01539789,-0.018346487,176.76706,78.21541,28.45614,27.971853,20.563564,14.632564,13.827604,17.532833,12.044352,12.370512,12.310156,9.154397,11.634761,8.934618,8.984589,8.900224,9.636989,5.928643,9.255671,7.3210287,14.107056,8.456211,4.6339283,3.1278508,3.1532948,2.3104956,1.9191402,2.4711697,1.6022904,1.8442311,1.7734193,1.6431781,1.3763518,1.4166597,1.2229915,0.9075148,1.2885945,0.8920088,1.1014881,1.1334484,7.004361,3.5290513,1.8440847,1.3193959,1.5354073,1.1592122,1.1786288,1.3392422,0.98526794,0.90148467,0.902009,0.8227799,0.75464195,0.8582951,0.8082379,0.6183554,0.76809824,0.73832136,0.70606583,0.71055263,sad
-746.57227,63.360382,1.0370611,19.380878,2.957424,-6.4030547,-8.022257,-14.250683,-9.849593,1.0947914,-9.764543,3.4558117,-9.608138,1.1658274,-4.7898664,-7.945963,0.16274837,-1.6189114,-7.298842,-2.0988686,0.0039770184,0.005356098,0.004710226,0.004020919,0.003501756,0.0030821422,0.00252481,0.0017040734,0.00076901005,3.0425696e-05,-0.00031921317,-0.00038194182,-0.00045515294,-0.0007524205,-0.0012101746,-0.0015613138,-0.001597978,-0.0013683056,-0.0011209823,-0.0010592407,-0.00464997,-0.006266838,-0.0055249175,-0.0047393097,-0.004158096,-0.0036962738,-0.0030737738,-0.0021407993,-0.0010687917,-0.000218553,0.0001870279,0.0002684791,0.000373994,0.0007528435,0.0013296525,0.0017902292,0.0018890294,0.001679169,0.0014479042,0.0014292584,185.88527,70.232,27.248264,23.589708,22.799236,14.719712,13.978072,17.263315,13.083455,11.365077,13.433092,11.753316,11.881111,9.656388,8.56367,11.893902,7.634395,7.199896,9.320533,6.6278167,14.015664,7.6562037,4.2405696,2.336761,3.3712194,2.3233144,1.9049647,2.089697,1.6375903,1.9829832,1.7490523,1.7892189,1.4087397,1.4493368,1.2184693,1.5414242,1.1993593,1.2668326,1.0495358,0.8489046,6.7437186,2.9530091,1.9275491,1.106497,1.4482985,1.1618592,1.0514301,1.0271375,0.9261047,0.9849879,0.8995376,0.9864532,0.81708044,0.8166526,0.8022851,0.73287326,0.8913258,0.73347026,0.706414,0.5955375,sad
-738.18945,66.700455,2.5683167,23.339035,3.5451915,-4.217395,-7.563767,-18.322598,-9.469558,0.6326592,-9.220213,3.140113,-9.179753,1.7598866,-2.970423,-6.9481645,-2.7495205,-1.5771254,-7.9895725,-4.435369,0.0003385322,0.00044711167,0.00035458943,0.00020958023,2.6310005e-05,-0.00017409468,-0.00036510834,-0.0005180004,-0.00060756656,-0.00061807124,-0.0005491897,-0.0004188848,-0.00026210837,-0.00012493767,-5.4939246e-05,-8.988301e-05,-0.00024768917,-0.0005207648,-0.00087597995,-0.0012611899,0.0076814285,0.010625174,0.009937452,0.008874071,0.0075446465,0.006076808,0.0045970064,0.003213762,0.0020060015,0.0010179674,0.00026095824,-0.0002804967,-0.00063977606,-0.00085926295,-0.0009832224,-0.0010533191,-0.0011062116,-0.001172636,-0.0012765445,-0.0014337689,189.25339,73.21978,28.48032,25.95174,18.799568,17.256397,17.840582,21.82504,12.598708,10.528555,12.165081,11.078076,11.771536,8.811391,9.537633,10.215158,7.640442,6.7413654,9.392601,7.250986,14.261708,8.056545,4.7810216,2.789921,2.750001,2.7925365,2.4027936,3.0151849,1.6643393,1.6716541,1.7562716,1.7856972,1.3928822,1.4626794,1.4423938,1.4207115,1.1266311,1.0832617,1.29772,1.1636286,5.8836555,3.0097303,2.199016,1.2943842,1.1630106,1.459886,1.1460713,1.5418177,0.876869,0.86012,1.0019497,0.8622664,0.7654056,0.8139013,0.8989083,0.8692618,0.66458803,0.6489053,0.7790519,0.7385823,sad
-714.5737,63.0893,3.4757276,20.770567,0.9004427,-4.789433,-7.9533033,-16.314514,-7.9081917,2.0698047,-8.341673,3.2306454,-10.605344,2.3254032,-4.207413,-7.637774,-2.9338226,-2.2237322,-7.9448576,-2.698869,0.014518053,0.020145118,0.018902047,0.016681671,0.013604453,0.010190517,0.007216799,0.0053339605,0.004709038,0.0049585155,0.0054242304,0.005591206,0.0053482624,0.0049275067,0.0046062376,0.004422894,0.004121999,0.0033534223,0.0019595504,0.00013035793,-0.016519802,-0.02287518,-0.021453205,-0.0191903,-0.016215254,-0.012770286,-0.009307772,-0.0064127566,-0.0045003877,-0.0035232112,-0.0029992193,-0.002393279,-0.0015178645,-0.000583819,0.00011504528,0.0005337273,0.0008929552,0.0014124091,0.0020809174,0.002698313,197.42075,70.45134,24.347017,25.060457,20.69476,16.390509,17.9274,22.058643,12.900151,12.360396,12.096567,12.141374,14.084999,9.810927,10.7547865,10.907378,8.513886,6.6306577,9.99863,6.722173,13.923255,8.275847,4.5550656,2.9848135,3.104492,2.6981964,2.4970493,3.1660118,1.7980678,1.8311477,1.7928447,2.1591346,1.7837803,1.5634704,1.8055079,1.3644491,1.2285073,0.94211006,1.2921981,1.0682205,6.8290315,3.069817,1.9937773,1.3232759,1.5395904,1.2217026,1.1185111,1.5321425,0.8251316,0.7900237,0.935492,1.0708417,0.8770715,0.7804893,0.98942024,0.82477605,0.87689644,0.66350996,0.8883667,0.6568683,sad
